,Gender,Umur,Profesi,Penghasilan,Frekuensi Belanja Online,Fashion,Groceries,HP,PC,Elektronik,Kosmetik,Makanan,Pulsa,Pesawat,Kereta,Hobi,Hotel,Konser,Wisata,Bioskop,Kendaraan Umum,Preferensi Toko Online 1,Preferensi Toko Online 2,Preferensi Toko Online 3,Preferensi Booking Online 1,Preferensi Booking Online 2,Preferensi Booking Online 3,Gojek Motor,Grab Motor,Uber Motor,Gojek Car,Uber Car,Grab Car,Grab Taxi
494,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,11.0,0.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
495,2.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,3.0,6.0,11.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
496,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,5.0,9.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
498,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,11.0,0.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
499,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,8.0,11.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
500,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
501,1.0,6.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
502,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,11.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
503,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,11.0,0.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
504,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,11.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
505,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,6.0,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
506,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,11.0,1.0,2.0,13.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
507,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
508,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
509,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,8.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
510,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,11.0,2.0,8.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
511,2.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,11.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
512,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,11.0,2.0,3.0,14.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
513,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,4.0,11.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
514,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
515,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
516,2.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
517,1.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
518,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,7.0,9.0,2.0,6.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
519,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,11.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
520,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,11.0,2.0,4.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
521,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,6.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
522,2.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
523,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,3.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
524,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
525,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
526,1.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,5.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
527,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,11.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
528,2.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,11.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
529,2.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
530,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
531,2.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
532,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,11.0,0.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,9.0,11.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
534,1.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
535,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
536,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
537,2.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0,11.0,6.0,8.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
538,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,11.0,0.0,6.0,8.0,12.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
539,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
540,2.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,11.0,1.0,2.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
541,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
542,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
543,1.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
544,2.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
545,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,2.0,6.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
546,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,6.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
547,1.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,2.0,10.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
548,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,8.0,4.0,7.0,12.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
549,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,11.0,13.0,14.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
550,2.0,6.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,11.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
551,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
552,2.0,6.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,5.0,2.0,3.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
553,1.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,3.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
554,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,8.0,1.0,6.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
555,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
556,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,2.0,11.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
557,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
558,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,11.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
559,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
560,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
561,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,11.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
562,1.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,11.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
563,2.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,8.0,11.0,2.0,4.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
564,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,8.0,11.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,1.0,6.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
566,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
567,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
568,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,11.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
569,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
570,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
571,1.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
572,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
573,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,2.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,11.0,2.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
575,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
576,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
577,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,0.0,1.0,5.0,13.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
578,1.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,2.0,6.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
579,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
580,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,0.0,0.0,1.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
581,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,11.0,0.0,0.0,1.0,2.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
582,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,11.0,2.0,6.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
583,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,8.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
584,1.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,8.0,1.0,2.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
585,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
586,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
587,2.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
588,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,8.0,9.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
589,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
590,1.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
591,1.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
592,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,11.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
